"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,EWS Boys,"EWS
GIRLS OU","TUITION
FEE",AFFILIATED
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSE,COMPUTER SCIENCE AND ENGINEERING,1730,2044,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",2603,2772,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),3870,4473,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,7602,7901,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,24248,26905,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,EIE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,35571,35571,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,INF,INFORMATION TECHNOLOGY,4332,4574,135000,JNTUH
VJEC,V N R VIGNANA JYOTHI INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1995,MEC,MECHANICAL ENGINEERING,60970,109027,135000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,AI,ARTIFICIAL INTELLIGENCE,24320,24320,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,91232,91232,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),19572,19572,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,14709,16614,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,49238,49238,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,60521,90457,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,21767,23681,115000,JNTUH
VJIT,VIDYAJYOTHI INSTITUTE OF TECHNOLOGY AUTONOMOUS,MOINABAD,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,89479,108063,115000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),125462,125462,75000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,106537,106537,75000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",114900,114900,75000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,80572,116982,75000,JNTUH
VJYA,VIJAYA ENGINEERING COLLEGE,KHAMMAM,KHM,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,98677,98677,75000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,9057,9309,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,9005,9387,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,CIV,CIVIL ENGINEERING,96453,96453,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,6719,6904,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",7943,8346,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,18838,18838,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,40414,47286,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,INF,INFORMATION TECHNOLOGY,10198,10198,140000,JNTUH
VMEG,VARDHAMAN COLLEGE OF ENGINEERING,SHAMSHABAD,RR,COED,PVT,1999,MEC,MECHANICAL ENGINEERING,110289,110289,140000,JNTUH
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,0,74078,90000,JNTUH
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),0,57935,90000,JNTUH
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,48105,90000,JNTUH
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,55866,90000,JNTUH
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,86130,90000,JNTUH
VMTW,VIGNANS INST OF MANAGEMENT AND TECH FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,0,53915,90000,JNTUH
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,1997,CIV,CIVIL ENGINEERING,82346,103923,45600,JNTUH
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,82749,96933,45600,JNTUH
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,84758,84758,45600,JNTUH
VREC,VIJAYA RURAL ENGINEERING COLLEGE,NIZAMABAD,NZB,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,118468,118468,45600,JNTUH
VVKN,VIVEKANANDA INSTT OF TECH AND SCI BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,95905,95905,65000,JNTUH
VVKN,VIVEKANANDA INSTT OF TECH AND SCI BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,95025,95025,65000,JNTUH
VVKN,VIVEKANANDA INSTT OF TECH AND SCI BOMMAKAL,KARIMNAGAR,KRM,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117594,117594,65000,JNTUH
WESL,CSI WESLEY INST OF TECHNOLOGY AND SCIENCES,SECUNDERABAD,HYD,COED,PVT,2015,CSE,COMPUTER SCIENCE AND ENGINEERING,49996,50703,45000,JNTUH
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,HNK,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,55093,82486,45000,KU
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,HNK,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,111933,111933,45000,KU
WITS,WARANGAL INST OF TECHNOLOGY SCIENCE,WARANGAL,HNK,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,99371,99500,45000,KU
