"INST
CODE",INSTITUTE NAME,PLACE,DIST,COED,TYPE,"YEAR OF
ESTB",BRANCH,BRANCH NAME,BC_A Boys,BC_A Girls,"TUITION
FEE",AFFILIATED,LINKS
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CIV,CIVIL ENGINEERING,30926,33973,50000,JNTUH,
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,602,632,50000,JNTUH,
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",1339,3813,100000,JNTUH,
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,3641,3641,50000,JNTUH,
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,11201,13288,50000,JNTUH,
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MEC,MECHANICAL ENGINEERING,30078,40454,50000,JNTUH,
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,MET,METALLURGICAL ENGINEERING,57510,57510,50000,JNTUH,
JNTHMT,"JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR
INTEGRATED MTECH SELF FINANCE",KUKATPALLY,MDL,COED,SF,1965,CIV,CIVIL ENGINEERING,85844,85844,100000,JNTUH,
JNTHMT,"JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR
INTEGRATED MTECH SELF FINANCE",KUKATPALLY,MDL,COED,SF,1965,CSE,COMPUTER SCIENCE AND ENGINEERING,8892,8892,100000,JNTUH,
JNTHMT,"JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR
INTEGRATED MTECH SELF FINANCE",KUKATPALLY,MDL,COED,SF,1965,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,23780,23780,100000,JNTUH,
JNTHMT,"JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR
INTEGRATED MTECH SELF FINANCE",KUKATPALLY,MDL,COED,SF,1965,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,52040,81306,100000,JNTUH,
JNTHMT,"JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR
INTEGRATED MTECH SELF FINANCE",KUKATPALLY,MDL,COED,SF,1965,MMS,BTECH MECHANICAL WITH MTECH MANUFACTURING SYSTEMS,64232,64232,100000,JNTUH,
JNTHMT,"JNTUH UNIVERSITY COLLEGE OF ENGG -5 YEAR
INTEGRATED MTECH SELF FINANCE",KUKATPALLY,MDL,COED,SF,1965,MTE,BTECH MECHANICAL WITH MTECH THERMAL ENGG,106700,106700,100000,JNTUH,
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CIV,CIVIL ENGINEERING,100502,104868,50000,JNTUH,
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSE,COMPUTER SCIENCE AND ENGINEERING,15222,19866,50000,JNTUH,
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",20940,22748,100000,JNTUH,
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86783,106052,50000,JNTUH,
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,MEC,MECHANICAL ENGINEERING,105349,123297,50000,JNTUH,
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,COED,UNIV,2010,MIN,MINING ENGINEERING,125235,125235,50000,JNTUH,
JNTR,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA
SIRCILLA","AGRAHARAM
RAJANNA SIRCILLA",SRC,COED,UNIV,2021,CIV,CIVIL ENGINEERING,118623,118623,50000,JNTUH,
JNTR,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA
SIRCILLA","AGRAHARAM
RAJANNA SIRCILLA",SRC,COED,UNIV,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,18392,28635,50000,JNTUH,
JNTR,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA
SIRCILLA","AGRAHARAM
RAJANNA SIRCILLA",SRC,COED,UNIV,2021,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,45723,71128,50000,JNTUH,
JNTR,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA
SIRCILLA","AGRAHARAM
RAJANNA SIRCILLA",SRC,COED,UNIV,2021,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,113767,113767,50000,JNTUH,
JNTR,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA
SIRCILLA","AGRAHARAM
RAJANNA SIRCILLA",SRC,COED,UNIV,2021,MEC,MECHANICAL ENGINEERING,108308,108308,50000,JNTUH,
JNTR,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA
SIRCILLA","AGRAHARAM
RAJANNA SIRCILLA",SRC,COED,UNIV,2021,TEX,TEXTILE TECHNOLOGY,105636,117494,50000,JNTUH,
JNTS,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
SULTANPUR",SULTANPUR,SRD,COED,UNIV,2012,CIV,CIVIL ENGINEERING,87629,87629,50000,JNTUH,
JNTS,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
SULTANPUR",SULTANPUR,SRD,COED,UNIV,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,11423,15749,50000,JNTUH,
JNTS,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
SULTANPUR",SULTANPUR,SRD,COED,UNIV,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,15726,27940,50000,JNTUH,
JNTS,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
SULTANPUR",SULTANPUR,SRD,COED,UNIV,2012,MEC,MECHANICAL ENGINEERING,64416,77332,50000,JNTUH,
JNTSSF,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
SULTANPUR - SELF FINANCE",SULTANPUR,SRD,COED,SF,2012,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",35749,35749,100000,JNTUH,
JNWN,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
WANAPARTHY","NARSINGAYAPALLY
VILLAGE",WNP,COED,GOV,2022,CIV,CIVIL ENGINEERING,114689,114689,50000,JNTUH,
JNWN,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
WANAPARTHY","NARSINGAYAPALLY
VILLAGE",WNP,COED,GOV,2022,CSE,COMPUTER SCIENCE AND ENGINEERING,35284,73397,50000,JNTUH,
JNWN,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
WANAPARTHY","NARSINGAYAPALLY
VILLAGE",WNP,COED,GOV,2022,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",93066,93066,50000,JNTUH,
JNWN,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
WANAPARTHY","NARSINGAYAPALLY
VILLAGE",WNP,COED,GOV,2022,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,93007,94377,50000,JNTUH,
JNWN,"JNTUH UNIVERSITY COLLEGE OF ENGINEERING
WANAPARTHY","NARSINGAYAPALLY
VILLAGE",WNP,COED,GOV,2022,MEC,MECHANICAL ENGINEERING,116371,116754,50000,JNTUH,
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,CSE,COMPUTER SCIENCE AND ENGINEERING,77027,114247,87000,JNTUH,
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",100927,100927,87000,JNTUH,
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,114231,114231,87000,JNTUH,
JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,77771,116785,87000,JNTUH,
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,CIV,CIVIL ENGINEERING,115843,115843,69000,JNTUH,
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,95280,95280,69000,JNTUH,
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,111431,111431,69000,JNTUH,
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,117323,117323,69000,JNTUH,
JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,99052,99052,69000,JNTUH,
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,CIV,CIVIL ENGINEERING,113366,113366,55000,JNTUH,
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,91731,91731,55000,JNTUH,
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,107987,107987,55000,JNTUH,
KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,82733,106497,55000,JNTUH,
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,CIV,CIVIL ENGINEERING,0,125949,90000,JNTUH,
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,0,45189,90000,JNTUH,
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,111991,90000,JNTUH,
KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,121034,90000,JNTUH,
KGRH,"KG REDDY COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MOINABAD,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,123968,123968,100000,JNTUH,
KGRH,"KG REDDY COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MOINABAD,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),80228,113971,100000,JNTUH,
KGRH,"KG REDDY COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MOINABAD,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,59362,68015,100000,JNTUH,
KGRH,"KG REDDY COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MOINABAD,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",36902,108193,100000,JNTUH,
KGRH,"KG REDDY COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MOINABAD,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,85390,89319,100000,JNTUH,
KGRH,"KG REDDY COLLEGE OF ENGG AND TECHNOLOGY
(AUTONOMOUS)",MOINABAD,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,67542,118493,100000,JNTUH,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,CIV,CIVIL ENGINEERING,102999,102999,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,CSE,COMPUTER SCIENCE AND ENGINEERING,21751,22557,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",21730,27353,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,CSN,COMPUTER SCIENCE & ENGINEERING (NETWORKS),41920,41920,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,CSO,COMPUTER SCIENCE AND ENGINEERING (IOT),38173,38173,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,51686,51686,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,ECI,"ELECTRONICS COMMUNICATION AND INSTRUMENTATION
ENGINEERING",73795,77080,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,87906,108308,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,INF,INFORMATION TECHNOLOGY,38367,38367,125000,KU,
KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,COED,PVT,1980,MEC,MECHANICAL ENGINEERING,118889,120532,125000,KU,
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,GIRLS,PVT,2009,CIV,CIVIL ENGINEERING,0,116108,55000,JNTUH,
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,GIRLS,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,0,79485,55000,JNTUH,
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,GIRLS,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,102112,55000,JNTUH,
KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,GIRLS,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,118245,55000,JNTUH,
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,CIV,CIVIL ENGINEERING,118436,120975,55000,JNTUH,
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,97475,109606,55000,JNTUH,
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,97016,105388,55000,JNTUH,
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,113957,113957,55000,JNTUH,
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,117321,117321,55000,JNTUH,
KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,COED,PVT,2008,MIN,MINING ENGINEERING,116158,116158,55000,JNTUH,
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,"KACHWANISINGARA
M",MDL,COED,PVT,2021,CSE,COMPUTER SCIENCE AND ENGINEERING,47703,65145,70000,OU,
KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,"KACHWANISINGARA
M",MDL,COED,PVT,2021,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",56863,72326,70000,OU,
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),19116,24192,103000,JNTUH,
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,12387,17083,103000,JNTUH,
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",14555,14555,103000,JNTUH,
KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,COED,PVT,2007,INF,INFORMATION TECHNOLOGY,19729,26686,103000,JNTUH,
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,118291,118291,65000,JNTUH,
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",116294,116294,65000,JNTUH,
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,101286,113510,65000,JNTUH,
KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,110424,110424,65000,JNTUH,
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,CIV,CIVIL ENGINEERING,118199,118449,72000,JNTUH,
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),116702,116702,72000,JNTUH,
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,82855,110017,72000,JNTUH,
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",109385,109385,72000,JNTUH,
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,108195,108195,72000,JNTUH,
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,95959,95959,72000,JNTUH,
KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,117465,117465,72000,JNTUH,
KPRT,"KOMMURI PRATAP REDDY INST OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2008,CIV,CIVIL ENGINEERING,118476,118476,90000,JNTUH,
KPRT,"KOMMURI PRATAP REDDY INST OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),117717,117717,90000,JNTUH,
KPRT,"KOMMURI PRATAP REDDY INST OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,70748,97684,90000,JNTUH,
KPRT,"KOMMURI PRATAP REDDY INST OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",92549,105482,90000,JNTUH,
KPRT,"KOMMURI PRATAP REDDY INST OF TECHNOLOGY
(AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,108484,112407,90000,JNTUH,
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,116715,116715,90000,JNTUH,
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997,CIV,CIVIL ENGINEERING,93253,113904,90000,JNTUH,
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,75127,75127,90000,JNTUH,
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,116011,116011,90000,JNTUH,
KTKM,KAMALA INSTITUTE OF TECHNOLOGY AND SCIENCE,HUZURABAD,KRM,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,111548,116722,90000,JNTUH,
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,COED,UNIV,1976,CSE,COMPUTER SCIENCE AND ENGINEERING,25747,49315,35000,KU,
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,COED,UNIV,1976,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,101446,106995,35000,KU,
KUCE,K U COLLEGE OF ENGG KOTHAGUDEM,KOTHAGUDEM,KGM,COED,UNIV,1976,MIN,MINING ENGINEERING,51318,99064,35000,KU,
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012,CSE,COMPUTER SCIENCE AND ENGINEERING,99545,99545,70000,KU,
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,73056,111910,70000,KU,
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,91556,98421,70000,KU,
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012,INF,INFORMATION TECHNOLOGY,116411,116411,70000,KU,
KUCESF,K U COLLEGE OF ENGG KOTHAGUDEM - SELF FINANCE,KOTHAGUDEM,KGM,COED,SF,2012,MIN,MINING ENGINEERING,113412,113412,70000,KU,
KUEWSF,"UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU
CAMPUS",WARANGAL,HNK,GIRLS,SF,2013,CSE,COMPUTER SCIENCE AND ENGINEERING,0,55060,70000,KU,
KUEWSF,"UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU
CAMPUS",WARANGAL,HNK,GIRLS,SF,2013,CSM,"COMPUTER SCIENCE AND ENGINEERING
(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING)",0,108816,70000,KU,
KUEWSF,"UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU
CAMPUS",WARANGAL,HNK,GIRLS,SF,2013,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,0,110029,70000,KU,
KUEWSF,"UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU
CAMPUS",WARANGAL,HNK,GIRLS,SF,2013,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,0,112593,70000,KU,
KUEWSF,"UNIVERSITY COLLEGE OF ENGG AND TECH FOR WOMEN KU
CAMPUS",WARANGAL,HNK,GIRLS,SF,2013,INF,INFORMATION TECHNOLOGY,0,102310,70000,KU,
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,14483,19894,35000,KU,
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,26948,45357,35000,KU,
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,82583,82583,35000,KU,
KUWL,KU COLLEGE OF ENGINEERING AND TECHNOLOGY,WARANGAL,HNK,COED,UNIV,2009,MEC,MECHANICAL ENGINEERING,112263,112263,35000,KU,
KUWLSF,"KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF
FINANCE",WARANGAL,HNK,COED,SF,2009,CIV,CIVIL ENGINEERING,116090,116090,70000,KU,
KUWLSF,"KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF
FINANCE",WARANGAL,HNK,COED,SF,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),101157,101157,70000,KU,
KUWLSF,"KU COLLEGE OF ENGINEERING AND TECHNOLOGY - SELF
FINANCE",WARANGAL,HNK,COED,SF,2009,INF,INFORMATION TECHNOLOGY,79588,79588,70000,KU,
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,COED,PVT,2001,CIV,CIVIL ENGINEERING,126089,126089,72000,JNTUH,
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,92674,92674,72000,JNTUH,
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,123648,123648,72000,JNTUH,
MDRK,MADHIRA INSTITUTE OF TECHNOLOGY AND SCI,KODAD,SRP,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,115452,115452,72000,JNTUH,
